player_id,role_level,vip_level,account_age_days,battle_rank,online_time,1d_login_cnt,1w_login_cnt,1m_login_cnt,capability,online_get_exp_amt,recharge_amt,online_get_money_amt,device_width,device_height,os_ver,cheat,churn
221,79,0,2151,8110009,20119.00814,12,124,275,12475,1635.982661,-0.000711609,279709.9839,1356,720,8.005594222,0,0
222,33,0,2116,8110002,14020.99813,19,34,34,4318,1810.997432,-0.000220213,351354.0108,2159,1080,10.99294625,0,0
223,124,0,2355,8110023,7465.005349,6,53,250,36550,731.9943867,0.015830372,441092.9835,1920,1080,9.011691798,0,0
224,73,5,2132,8110010,15640.00204,22,169,540,14094,1255.00934,0.02362385,402692.0039,2208,1080,10.9918302,1,0
225,119,4,2579,8110008,0.016166338,0,10,49,34285,0.022096832,0.002873415,-0.006189625,2208,1242,5.011794928,0,0
226,86,4,2575,8110023,5599.989439,9,13,43,21293,228.0006849,0.00692692,75869.99519,2436,1125,4.998236685,0,0
227,80,7,2576,8110003,1281.997935,1,58,77,15715,150.0119187,-0.01802939,49101.0063,2416,1440,8.981452523,0,0
228,80,7,2576,8110003,1282.0069,1,58,77,15715,149.9830965,0.007712432,49100.99718,2416,1440,8.99902881,0,0
229,107,6,2282,8110000,-0.003299611,0,4,42,28965,0.002305799,0.002917324,0.009587519,1792,828,5.001301386,0,0
230,95,2,2566,8110011,-0.003135549,0,17,141,18116,-0.001997145,-0.006390527,0.025573017,2259,1080,11.0087328,0,0
231,44,0,2237,8110000,340.0090443,2,2,6,6438,40.00778475,-0.009552622,20199.99594,2340,1080,10.98563071,0,0
232,159,5,2576,8110022,9797.007936,9,69,302,42650,1014.992451,0.00114761,1035097.019,2160,1080,11.01349715,0,1
233,53,7,2168,8110000,-0.009928909,0,1,4,13275,-0.000758758,0.009407766,0.007312261,1792,828,5.003159664,0,0
234,80,7,2576,8110003,1281.991004,1,58,77,15715,149.9903512,0.013320263,49101.00247,2416,1440,8.994531201,0,0
235,160,0,2582,8110011,8876.002774,19,140,601,52177,835.0021345,-0.006197761,1425366.997,2001,1125,6.027042413,0,1
236,95,2,2566,8110011,-0.002236224,0,17,141,18116,-0.002113175,0.005314184,-0.007684539,2259,1080,10.98772716,0,0
237,119,4,2579,8110008,-0.008172896,0,10,49,34285,-0.005176964,-0.000355316,0.012638339,2208,1242,5.011774123,0,0
238,160,10,2477,8110025,10140.99678,11,96,360,46929,1102.995666,-0.002378571,655768.9866,2160,1080,10.99160399,1,1
239,35,0,2183,8110005,0.005765139,0,3,39,5446,0.003967512,-0.022774841,0.004376496,2224,1080,11.00606507,0,0
240,74,2,2164,8110021,10622.99132,9,46,135,9119,1221.019873,-0.004687269,252120.0005,2138,1080,11.00641046,0,0
241,88,2,2566,8110009,-0.017299848,0,8,59,14630,0.014574972,-0.012339614,-0.000409009,2340,1080,10.00495753,0,0
242,40,0,2569,8110000,15023.99796,11,27,27,5088,1821.986333,0.001797953,489750.0005,1024,768,8.006214514,1,0
243,69,5,2130,8110008,18905.00442,22,162,336,13780,2063.991908,-0.000679843,394887.0006,1801,1080,9.006750688,0,0
244,69,4,2413,8110009,7451.011446,12,69,114,11927,1287.001385,0.018067526,388415.9973,2208,1080,11.00398859,0,0
245,107,6,2282,8110000,-0.011991508,0,4,42,28965,-0.005095724,-0.016521153,-0.001998062,1792,828,5.004582293,0,0
246,141,5,2553,8110006,15786.98654,6,63,291,34150,894.9948399,0.009973466,614544.9918,1480,720,9.003124722,0,1
247,69,5,2130,8110008,18904.99976,22,162,336,13780,2063.996898,-0.014918037,394886.991,1801,1080,8.994897348,0,0
248,88,2,2566,8110009,0.011643995,0,8,59,14630,-0.007317344,-0.009496751,-0.014289378,2340,1080,9.985957423,0,0
249,48,0,2123,8110005,12851.98332,8,85,85,3254,1308.004959,-0.006665623,325668.9974,2048,1536,1.002565918,0,0
250,44,0,2237,8110000,340.0092085,2,2,6,6438,39.99374777,0.004616597,20199.99734,2340,1080,11.00475314,0,0
251,73,3,2288,8110021,-0.004136314,0,0,17,10930,0.004113128,-0.008507935,-0.003630777,2436,1125,0.97749999,0,0
252,76,0,2157,8110020,3301.990204,4,45,297,11775,408.0052751,0.002566935,305406.9974,1334,750,1.006404764,1,0
253,141,6,2572,8110006,212.994139,1,8,32,36920,395.0051632,0.013486629,75973.00222,2220,1080,10.9960812,0,0
254,141,6,2572,8110006,212.9885146,1,8,32,36920,394.9938296,0.011682988,75973.01071,2220,1080,11.0009426,0,0
255,141,6,2572,8110006,212.9994693,1,8,32,36920,394.9983194,0.007013275,75972.97859,2220,1080,11.01133733,0,0
256,66,3,2146,8110009,10313.00187,21,167,291,9725,1350.995978,5.996029692,454408.9813,2140,1080,11.02443268,1,0
257,74,2,2164,8110021,10623.0024,9,46,135,9119,1220.996349,0.018663635,252119.9896,2138,1080,11.00280046,0,0
258,58,5,2151,8110005,8866.983785,3,20,64,7517,1717.996331,0.003326743,362133.002,2333,1080,11.00239934,0,0
259,77,0,2179,8110008,0.008821238,0,17,212,13441,-0.004995537,0.006409332,0.009498373,2001,1125,0.020789935,0,0
260,102,4,2248,8110010,7111.993532,4,88,371,28528,830.0074235,-0.001341404,351688.0031,1792,828,5.001259315,0,0
261,40,0,2569,8110000,15023.99687,11,27,27,5088,1821.99903,-0.025355283,489750.0068,1024,768,8.002491113,1,0
262,40,0,2410,8110000,-0.003299107,0,1,7,2115,0.00275182,-0.016208005,0.002231799,1520,720,9.994457949,0,0
263,141,5,2553,8110006,15786.98589,6,63,291,34150,895.0108045,-0.006886597,614544.9912,1480,720,9.0023968,0,1
264,74,2,2164,8110021,10623.00616,9,46,135,9119,1221.017287,0.009272161,252119.9968,2138,1080,11.00291312,0,0
265,141,5,2553,8110006,15787.00144,6,63,291,34150,894.9961258,0.007117553,614544.9948,1480,720,9.011210933,0,1
266,103,6,2572,8110021,237.0089505,1,6,72,22095,139.9930834,0.002889324,8024.998971,1920,1080,11.00433397,0,0
267,80,7,2576,8110003,1281.996351,1,58,77,15715,150.0067049,-0.007328365,49101.00252,2416,1440,8.98784147,0,0
268,79,0,2151,8110009,20119.00554,12,124,275,12475,1636.006186,-0.000172471,279709.9937,1356,720,7.997319066,0,0
269,79,0,2151,8110009,20118.99865,12,124,275,12475,1636.001291,-0.011054839,279709.9895,1356,720,7.996291413,0,0
270,140,5,2463,8110014,9889.003696,11,95,422,42228,722.9946771,0.00082522,311706.9968,2050,1080,10.99412202,1,0
271,99,5,2286,8110007,-0.012029174,0,6,100,22929,-0.004459655,0.002983509,0.005001752,2436,1125,4.010383747,0,1
272,34,0,2140,8110000,0.002596388,0,14,60,4426,0.011106036,0.012295719,0.006289861,2136,1080,11.0028029,0,0
273,69,5,2130,8110008,18905.00094,22,162,336,13780,2063.989166,0.006783958,394886.9948,1801,1080,8.993809129,0,0
274,99,5,2286,8110007,0.005044297,0,6,100,22929,0.012385101,-0.007692226,0.002472844,2436,1125,4.008107149,0,0
275,160,10,2477,8110025,10140.97987,11,96,360,46929,1102.980105,-0.001745078,655769.0133,2160,1080,11.00109811,1,1
276,128,3,2377,8110022,6953.012475,14,87,406,40023,710.007283,0.001060964,626691.9817,2198,1080,11.00580673,0,1
277,85,6,2315,8110009,0.016785257,0,0,3,17067,-0.011201079,0.008436042,-0.008334898,2048,1536,5.006041461,0,0
278,109,5,2558,8110000,0.0029289,0,0,1,25170,0.004381131,0.001019795,-0.005562557,2141,1080,11.00074348,0,0
279,44,0,2237,8110000,340.0138573,2,2,6,6438,39.98914448,0.00570124,20200.00422,2340,1080,11.00553907,0,0
280,48,0,2123,8110005,12852.00634,8,85,85,3254,1307.982915,-0.007881254,325668.9844,2048,1536,1.011385018,0,0
281,35,0,2183,8110005,-0.009605575,0,3,39,5446,6.82e-05,-0.003067619,-0.007079234,2224,1080,11.02121405,0,0
282,69,4,2413,8110009,7450.997015,12,69,114,11927,1286.995978,0.001653054,388416.0011,2208,1080,11.00538425,0,0
283,86,4,2575,8110023,5600.010391,9,13,43,21293,227.990964,-0.002675862,75869.99363,2436,1125,5.015836319,0,0
284,44,0,2237,8110000,339.998868,2,2,6,6438,39.97825116,-0.014350026,20199.99518,2340,1080,10.98567613,0,0
285,94,6,2576,8110005,0.008808042,0,2,8,18897,-0.008465056,-0.002367056,-0.004921734,1920,1080,9.999407372,0,0
286,160,10,2477,8110025,10141.00305,11,96,360,46929,1103.008899,-0.008512153,655768.9787,2160,1080,10.98945891,1,1
287,102,4,2248,8110010,7112.008788,4,88,371,28528,829.9983293,-0.004554376,351687.9783,1792,828,4.994446385,0,0
288,40,0,2264,8110000,76.99866906,1,2,14,7332,-0.021763661,-0.002420782,49999.99562,2001,1125,2.984170142,0,0
289,141,5,2553,8110006,15787.00776,6,63,291,34150,894.9921708,0.007268035,614544.9966,1480,720,9.003892767,0,1
290,107,6,2282,8110000,-0.012756257,0,4,42,28965,0.007867198,0.005792908,0.000592915,1792,828,5.010346358,0,0
291,160,10,2477,8110025,10141.00871,11,96,360,46929,1102.988935,-0.008188563,655769.0091,2160,1080,10.99701992,1,1
292,58,5,2151,8110005,8867.019206,3,20,64,7517,1717.996714,-0.003310417,362132.9978,2333,1080,11.0002427,0,0
293,73,5,2132,8110010,15640.00751,22,169,540,14094,1255.008002,0.001249081,402691.9934,2208,1080,11.00192492,1,0
294,124,0,2355,8110023,7465.005349,6,53,250,36550,731.9943867,0.015830372,441092.9835,1920,1080,9.011691798,0,0
295,99,5,2286,8110007,-0.000620933,0,6,100,22929,0.017018944,0.00378225,0.003877493,2436,1125,4.000781257,0,0
296,103,6,2572,8110021,236.9908033,1,6,72,22095,139.9925481,0.016235646,8025.004351,1920,1080,10.98975391,0,0
297,95,2,2566,8110011,0.001401583,0,17,141,18116,-0.009311058,0.002620718,-0.003525312,2259,1080,11.00737597,0,0
298,128,3,2377,8110022,6952.992689,14,87,406,40023,710.007821,-0.008311533,626691.9885,2198,1080,11.0005255,0,1
299,124,0,2355,8110023,7465.004145,6,53,250,36550,732.0000664,0.008607545,441092.9969,1920,1080,9.002628175,0,0
300,78,0,2576,8110003,-0.009978146,0,1,4,12577,0.024924289,-0.003653461,-0.000731807,2159,1080,11.00862352,0,0
301,160,0,2582,8110011,8875.993453,19,140,601,52177,835.0010824,0.01358237,1425366.986,2001,1125,5.989142922,0,1
302,66,3,2146,8110009,10312.9978,21,167,291,9725,1350.993391,6.005045201,454409.0111,2140,1080,11.00465316,1,0
303,40,0,2569,8110000,15024.01009,11,27,27,5088,1821.993632,0.014165167,489749.9881,1024,768,7.982172459,1,0
304,141,5,2553,8110006,15786.99626,6,63,291,34150,894.9924187,0.002851084,614545.0103,1480,720,8.998484835,0,1
305,34,0,2140,8110000,-0.002859252,0,14,60,4426,-0.010084771,-0.006304318,-0.007206155,2136,1080,11.01548041,0,0
306,102,4,2248,8110010,7112.006181,4,88,371,28528,830.0025089,-0.004764506,351688.0029,1792,828,4.99894993,0,0
307,122,0,2565,8110011,10444.00254,10,34,37,29482,563.9824912,0.01013974,194256.0009,2280,1080,9.995374025,0,0
308,66,3,2146,8110009,10312.99657,21,167,291,9725,1351.008912,5.994809585,454409.0013,2140,1080,10.98210062,1,0
309,43,0,2116,8110002,2100.023067,3,46,46,7126,727.0087084,0.007924086,119750.9885,2196,1080,10.00446275,0,0
310,52,1,2125,8110017,8618.018391,7,47,65,7226,1891.007648,0.010689051,332830.0175,2224,1668,6.001691005,0,0
311,122,0,2565,8110011,10443.99479,10,34,37,29482,564.0168188,0.001699764,194256.007,2280,1080,10.00670237,0,0
312,88,2,2566,8110009,0.004035773,0,8,59,14630,-0.011262007,0.020706124,0.0080473,2340,1080,9.988511476,0,0
313,88,2,2566,8110009,-0.004312882,0,8,59,14630,0.005658574,-0.008164216,-0.000627782,2340,1080,9.988107432,0,0
314,74,2,2164,8110021,10622.99018,9,46,135,9119,1220.998944,0.001148645,252120.016,2138,1080,10.99078267,0,0
315,160,0,2582,8110011,8875.994134,19,140,601,52177,834.9918957,0.00090979,1425367.01,2001,1125,5.991547611,0,1
316,73,3,2288,8110021,-0.002265783,0,0,17,10930,-0.008343789,0.00693232,0.004690675,2436,1125,0.996835896,0,0
317,122,0,2565,8110011,10443.99331,10,34,37,29482,564.0141727,0.009837057,194256.0055,2280,1080,9.997983578,0,0
318,76,0,2157,8110020,3302.014458,4,45,297,11775,408.0007501,-0.006948278,305406.9874,1334,750,1.002120409,0,0
319,94,6,2576,8110005,0.019348732,0,2,8,18897,0.007984799,-0.007319236,0.01006724,1920,1080,10.01027813,0,0
320,43,0,2116,8110002,2100.009182,3,46,46,7126,727.0211851,0.004771727,119750.995,2196,1080,10.01150035,0,0
321,48,4,2125,8110004,5017.99691,20,120,158,7413,1885.988542,-0.004179171,408738.0169,2436,1125,3.003875781,0,0
322,38,0,2226,8110002,1621.005144,2,9,9,4799,316.0061062,0.006933603,69880.99796,2340,1080,9.998477012,1,0
323,53,7,2168,8110000,-0.019469015,0,1,4,13275,0.012019393,-0.003719557,0.007311796,1792,828,4.998203122,0,0
324,99,5,2286,8110007,-0.012946727,0,6,100,22929,-0.016475162,0.003325202,0.005532922,2436,1125,3.97433444,0,0
325,69,4,2413,8110009,7450.994215,12,69,114,11927,1286.994726,0.002673562,388416.0098,2208,1080,10.99201828,0,0
326,103,6,2572,8110021,236.9870636,1,6,72,22095,139.9980615,-0.002044653,8025.010027,1920,1080,10.99582108,0,0
327,69,4,2413,8110009,7451.013084,12,69,114,11927,1287.012654,-0.00797139,388416.0097,2208,1080,11.01020742,0,0
328,35,0,2183,8110005,0.004474702,0,3,39,5446,-0.013874546,-0.003208274,0.005328353,2224,1080,10.99298954,0,0
329,48,4,2125,8110004,5018.014919,20,120,158,7413,1885.988256,0.017547703,408738.0045,2436,1125,2.979051108,0,0
330,85,6,2315,8110009,0.010017497,0,0,3,17067,0.002796408,0.007328371,0.001906453,2048,1536,4.987610725,0,0
331,68,0,2174,8110009,3266.013497,10,56,195,8780,1260.009222,0.009594288,184449.007,2208,1242,7.010595561,0,0
332,109,5,2558,8110000,0.008296863,0,0,1,25170,0.011344991,-0.012338043,0.002702812,2141,1080,10.99877839,0,0
333,160,0,2582,8110011,8876.000418,19,140,601,52177,834.9922869,0.002426952,1425367.007,2001,1125,6.00405363,0,1
334,78,0,2576,8110003,-0.010992791,0,1,4,12577,-0.009951178,-0.005315069,-0.006932053,2159,1080,11.00078059,0,0
335,109,5,2558,8110000,-0.015411621,0,0,1,25170,0.008595096,0.001033804,-0.010169785,2141,1080,10.99332193,0,0
336,40,0,2410,8110000,0.00143801,0,1,7,2115,-0.002193468,0.003197789,-0.020225848,1520,720,9.990388098,0,0
337,159,5,2576,8110022,9797.000583,9,69,302,42650,1014.99945,-0.005063867,1035097.007,2160,1080,11.01230158,0,1
338,103,6,2572,8110021,237.0092708,1,6,72,22095,139.999453,-0.011157578,8025.006295,1920,1080,11.01152448,0,0
339,40,0,2264,8110000,76.99483218,1,2,14,7332,0.002323752,-0.008543918,49999.989,2001,1125,2.999744744,0,0
340,78,0,2576,8110003,0.000587322,0,1,4,12577,-0.002397758,-0.008378549,0.006414453,2159,1080,11.01703864,0,0
341,78,0,2576,8110003,0.000818368,0,1,4,12577,0.014179038,0.005602273,0.005549379,2159,1080,10.99699248,0,0
342,107,6,2282,8110000,-0.005189171,0,4,42,28965,0.014341386,0.003720767,-0.004240057,1792,828,5.012959083,0,0
343,69,5,2130,8110008,18904.9899,22,162,336,13780,2064.013261,-0.014907948,394886.9857,1801,1080,9.003710693,0,0
344,40,0,2410,8110000,-0.016469743,0,1,7,2115,-0.00760298,0.002398731,-0.000739455,1520,720,10.0052352,0,0
345,33,0,2116,8110002,14020.98454,19,34,34,4318,1810.987285,0.013649942,351353.9884,2159,1080,11.01727319,0,0
346,73,3,2288,8110021,-0.012629483,0,0,17,10930,-0.007761287,0.008051484,-0.005797781,2436,1125,0.98529928,0,0
347,33,0,2116,8110002,14021.01399,19,34,34,4318,1810.999642,0.002881554,351354.0016,2159,1080,11.0040872,0,0
348,96,0,2308,8110009,2552.009234,1,8,36,18764,629.9818358,0.019790057,217104.0096,2159,1080,10.99535985,0,0
349,160,10,2477,8110025,10141.00284,11,96,360,46929,1102.987898,0.007613053,655769.0014,2160,1080,11.00923409,1,1
350,107,6,2282,8110000,-0.008260292,0,4,42,28965,-0.001296632,0.013976075,-0.013714947,1792,828,4.997676534,0,0
351,128,3,2377,8110022,6952.999921,14,87,406,40023,710.0008257,-0.00725607,626692.0069,2198,1080,10.99101671,0,1
352,34,0,2140,8110000,0.01107157,0,14,60,4426,-0.005598018,0.000237029,0.002588217,2136,1080,11.00803413,0,0
353,69,4,2413,8110009,7451.005371,12,69,114,11927,1286.996658,0.017326458,388415.9963,2208,1080,10.99877576,0,0
354,43,0,2116,8110002,2100.012296,3,46,46,7126,726.9938125,-0.001217766,119751.0185,2196,1080,10.00053775,0,0
355,99,5,2286,8110007,0.007112911,0,6,100,22929,0.007442192,-0.001329038,0.005721515,2436,1125,4.022137804,0,0
356,140,5,2463,8110014,9888.997266,11,95,422,42228,722.9847975,-0.005440724,311706.976,2050,1080,10.99859424,1,0
357,48,0,2267,8110016,549.0002535,2,4,11,7363,210.0091408,0.016516676,23399.995,1571,810,10.98356553,0,0
358,102,4,2248,8110010,7111.999057,4,88,371,28528,830.006738,0.00056943,351687.995,1792,828,5.000446807,0,0
359,48,4,2125,8110004,5018.01649,20,120,158,7413,1886.005474,-0.01950599,408738.0004,2436,1125,3.014076271,0,0
360,128,3,2377,8110022,6953.010955,14,87,406,40023,709.9963162,-0.000527089,626692.0077,2198,1080,11.00399038,0,1
361,66,3,2146,8110009,10313.00328,21,167,291,9725,1350.98824,5.996409427,454409.0051,2140,1080,11.01548671,1,0
362,85,6,2315,8110009,-0.001681104,0,0,3,17067,-0.014558665,0.008348714,-0.001056588,2048,1536,5.004739533,0,0
363,48,4,2125,8110004,5017.993121,20,120,158,7413,1886.002775,-0.003351652,408737.9911,2436,1125,3.000508314,0,0
364,80,7,2576,8110003,1281.996351,1,58,77,15715,150.0067049,-0.007328365,49101.00252,2416,1440,8.98784147,0,0
365,73,5,2132,8110010,15640.00204,22,169,540,14094,1255.00934,0.02362385,402692.0039,2208,1080,10.9918302,1,0
366,74,2,2164,8110021,10623.00475,9,46,135,9119,1221.011935,-0.016434067,252119.9822,2138,1080,11.00641789,0,0
367,69,5,2130,8110008,18904.98461,22,162,336,13780,2063.997511,-0.010034938,394887.0084,1801,1080,9.006460985,0,0
368,141,5,2553,8110006,15787.00443,6,63,291,34150,895.0058243,-0.006633516,614545.017,1480,720,8.994403653,0,1
369,77,0,2179,8110008,0.016989689,0,17,212,13441,-0.009361089,0.006940666,-0.015848949,2001,1125,0.006238925,0,0
370,69,4,2413,8110009,7450.99758,12,69,114,11927,1286.990239,0.009265619,388416.0265,2208,1080,10.99445268,0,0
371,44,0,2237,8110000,339.9927031,2,2,6,6438,39.99957098,-0.00467345,20200.00752,2340,1080,10.98128347,0,0
372,74,2,2164,8110021,10623.00128,9,46,135,9119,1221.01525,-0.019592942,252120.0039,2138,1080,11.00327597,0,0
373,85,6,2315,8110009,0.000446836,0,0,3,17067,0.013760688,-0.000280991,-0.01032213,2048,1536,5.010676769,0,0
374,86,4,2575,8110023,5599.9929,9,13,43,21293,228.0080583,0.002273182,75869.98653,2436,1125,4.998136452,0,0
375,159,5,2576,8110022,9796.988748,9,69,302,42650,1015.019265,0.003376469,1035097.009,2160,1080,10.99065783,0,1
376,85,6,2315,8110009,-0.003224001,0,0,3,17067,-0.002094563,0.006057853,-0.006680572,2048,1536,5.000242859,0,0
377,44,0,2237,8110000,340.0143638,2,2,6,6438,39.98723297,0.002083203,20199.99859,2340,1080,10.99078642,0,0
378,80,7,2576,8110003,1282.022149,1,58,77,15715,149.9977111,-5.11e-05,49101.00363,2416,1440,9.012511639,0,0
379,160,10,2477,8110025,10141.00567,11,96,360,46929,1102.99825,0.012920972,655769.005,2160,1080,11.00578821,1,0
380,80,7,2576,8110003,1281.996146,1,58,77,15715,150.0041512,0.007956422,49100.99808,2416,1440,9.01202515,0,0
381,34,0,2140,8110000,-0.00686855,0,14,60,4426,0.006244997,0.005769682,0.004616089,2136,1080,10.99797389,0,0
382,109,5,2558,8110000,-0.002660249,0,0,1,25170,-0.008884154,0.015780705,-0.005867877,2141,1080,11.00267115,0,0
383,35,0,2183,8110005,0.008827645,0,3,39,5446,0.000889903,0.015021927,-0.008817029,2224,1080,10.99131544,0,0
384,160,10,2477,8110025,10141.00694,11,96,360,46929,1102.99788,-0.009947929,655768.9891,2160,1080,10.99152152,1,1
385,40,0,2264,8110000,76.99461301,1,2,14,7332,0.006396792,0.006960756,50000.00403,2001,1125,2.996545735,0,0
386,85,6,2315,8110009,-0.008502753,0,0,3,17067,-0.01526119,0.002288889,0.003311416,2048,1536,4.987235668,0,0
387,96,0,2308,8110009,2551.994644,1,8,36,18764,629.9878794,-0.004376148,217103.9967,2159,1080,10.98967078,0,0
388,85,6,2315,8110009,-0.00320856,0,0,3,17067,0.005425405,0.001926998,0.006257124,2048,1536,5.000655913,0,0
389,119,4,2579,8110008,0.000521974,0,10,49,34285,0.010052516,-0.002113132,0.000538181,2208,1242,4.996871661,0,0
390,73,3,2288,8110021,-0.014661372,0,0,17,10930,0.006840469,-0.015103455,0.013806813,2436,1125,1.009152602,0,0
391,76,0,2157,8110020,3302.008513,4,45,297,11775,407.9943575,-0.006523076,305407.0141,1334,750,1.008063321,0,0
392,68,0,2174,8110009,3266.01092,10,56,195,8780,1260.011072,-0.016234191,184449.0042,2208,1242,6.990333054,0,0
393,86,4,2575,8110023,5600.018673,9,13,43,21293,227.9953795,-0.001532563,75869.99282,2436,1125,5.003562546,0,0
394,53,7,2168,8110000,0.013356875,0,1,4,13275,-0.008485815,-0.004177504,0.007232662,1792,828,5.010092257,0,0
395,77,0,2179,8110008,-0.013049115,0,17,212,13441,-0.03135575,0.001488026,0.011780801,2001,1125,0.011938335,0,0
396,35,0,2183,8110005,-0.005520178,0,3,39,5446,0.00185334,-0.004264917,-0.00545182,2224,1080,11.00649527,0,0
397,69,4,2413,8110009,7451.013882,12,69,114,11927,1286.999323,-0.019214108,388415.9873,2208,1080,11.00928745,0,0
398,78,0,2576,8110003,0.000230145,0,1,4,12577,0.009331963,-0.008117991,-0.010565759,2159,1080,10.98431865,0,0
399,69,4,2413,8110009,7450.997015,12,69,114,11927,1286.995978,0.001653054,388416.0011,2208,1080,11.00538425,0,0
400,102,4,2248,8110010,7112.016053,4,88,371,28528,830.0066837,-0.021092837,351687.9915,1792,828,4.988184475,0,0
401,128,3,2377,8110022,6953.000496,14,87,406,40023,710.0079988,0.013686727,626691.9774,2198,1080,10.98535724,0,1
402,141,6,2572,8110006,213.0160109,1,8,32,36920,395.0023347,-0.004332531,75972.99154,2220,1080,10.97875318,0,0
403,160,10,2477,8110025,10140.97987,11,96,360,46929,1102.980105,-0.001745078,655769.0133,2160,1080,11.00109811,1,1
404,96,0,2308,8110009,2552.00623,1,8,36,18764,629.984263,0.000179848,217103.9906,2159,1080,10.99522371,0,1
405,38,0,2226,8110002,1621.002335,2,9,9,4799,315.9939097,-0.009463573,69880.99025,2340,1080,10.00056224,0,0
406,43,0,2116,8110002,2100.001915,3,46,46,7126,726.9973983,-0.010359325,119750.9993,2196,1080,10.0021416,0,0
407,78,0,2576,8110003,0.007445783,0,1,4,12577,-0.006567705,-0.023499748,0.00368361,2159,1080,10.99084857,0,0
